"pkg" "Exp" "N" "X" "type" "PropSigM" "NbPaths" "NbSigPaths" "AvgRSq" "PropCond" "PropSigPaths" "Data"
"lavaan" 80 90 7 "shuffled" 0.14 1400 1069 0.811699026253328 0.421679653679654 0.763571428571429 "Shuffled"
"lavaan" 81 100 7 "shuffled" 0.11 1400 1088 0.823499794266255 0.432760101010101 0.777142857142857 "Shuffled"
"lavaan" 82 20 8 "shuffled" 0.09 1900 1239 0.832282159890245 0.306009712509712 0.652105263157895 "Shuffled"
"lavaan" 83 30 8 "shuffled" 0.08 1900 1279 0.81955406551969 0.352725940725941 0.673157894736842 "Shuffled"
"lavaan" 84 40 8 "shuffled" 0.13 1900 1278 0.838644353849479 0.332821345321345 0.672631578947368 "Shuffled"
"lavaan" 85 50 8 "shuffled" 0.02 1900 1359 0.835042307933899 0.428437173937174 0.715263157894737 "Shuffled"
"lavaan" 86 60 8 "shuffled" 0.06 1900 1416 0.844694326821692 0.441035353535354 0.745263157894737 "Shuffled"
"lavaan" 87 70 8 "shuffled" 0.09 1900 1418 0.843502960757303 0.428171828171828 0.746315789473684 "Shuffled"
"lavaan" 88 80 8 "shuffled" 0.06 1900 1380 0.848650246969849 0.422769952269952 0.726315789473684 "Shuffled"
"lavaan" 89 90 8 "shuffled" 0.01 1900 1404 0.828674272700206 0.485654345654346 0.738947368421053 "Shuffled"
"lavaan" 90 100 8 "shuffled" 0.06 1900 1465 0.839570407319084 0.411896658896659 0.771052631578947 "Shuffled"
"lavaan" 91 20 9 "shuffled" 0.04 2400 1517 0.843580198521948 0.298517931329077 0.632083333333333 "Shuffled"
"lavaan" 92 30 9 "shuffled" 0.08 2400 1525 0.821119598164142 0.364514808892518 0.635416666666667 "Shuffled"
"lavaan" 93 40 9 "shuffled" 0.06 2400 1627 0.832579853079211 0.372979520823174 0.677916666666667 "Shuffled"
"lavaan" 94 50 9 "shuffled" 0.04 2400 1718 0.827348905890656 0.429188305889157 0.715833333333333 "Shuffled"
"lavaan" 95 60 9 "shuffled" 0.05 2400 1689 0.851631586593643 0.429207912314723 0.70375 "Shuffled"
"lavaan" 96 70 9 "shuffled" 0.02 2400 1687 0.854822044973803 0.440719233509868 0.702916666666667 "Shuffled"
"lavaan" 97 80 9 "shuffled" 0.03 2400 1768 0.853893546552862 0.45120046250619 0.736666666666667 "Shuffled"
"lavaan" 98 90 9 "shuffled" 0.03 2400 1812 0.845905746812722 0.447706326052688 0.755 "Shuffled"
"lavaan" 99 100 9 "shuffled" 0.02 2400 1763 0.852072111021269 0.477455292170849 0.734583333333333 "Shuffled"
"lavaan" 100 20 10 "shuffled" 0.04 3000 1847 0.854347258362122 0.309657464689855 0.615666666666667 "Shuffled"
"lavaan" 101 30 10 "shuffled" 0.01 3000 1976 0.876346541877331 0.350463529149691 0.658666666666667 "Shuffled"
"lavaan" 102 40 10 "shuffled" 0.03 3000 1957 0.849095005594036 0.399824277086937 0.652333333333333 "Shuffled"
"lavaan" 103 50 10 "shuffled" 0.01 3000 2033 0.858999685647014 0.407222124016484 0.677666666666667 "Shuffled"
"lavaan" 104 60 10 "shuffled" 0.01 3000 2087 0.863393671037847 0.400805207644018 0.695666666666667 "Shuffled"
"lavaan" 105 70 10 "shuffled" 0.03 3000 2084 0.865036188153584 0.41647077294686 0.694666666666667 "Shuffled"
"lavaan" 106 80 10 "shuffled" 0.01 3000 2121 0.854840984293653 0.475886181936545 0.707 "Shuffled"
"lavaan" 107 90 10 "shuffled" 0.02 3000 2222 0.852924769190362 0.473556918837582 0.740666666666667 "Shuffled"
"lavaan" 108 100 10 "shuffled" 0 3000 2147 0.847730283693616 0.46941543966869 0.715666666666667 "Shuffled"
"pcsem" 1 20 5 "shuffled" 0.59 700 468 0.77737255177385 0.275 0.668571428571429 "Shuffled"
"pcsem" 2 30 5 "shuffled" 0.61 700 472 0.757005385446087 0.250833333333333 0.674285714285714 "Shuffled"
"pcsem" 3 40 5 "shuffled" 0.55 700 521 0.792021220146285 0.2825 0.744285714285714 "Shuffled"
"pcsem" 4 50 5 "shuffled" 0.53 700 526 0.773064071593876 0.308333333333333 0.751428571428571 "Shuffled"
"pcsem" 5 60 5 "shuffled" 0.41 700 531 0.770344286770627 0.38 0.758571428571429 "Shuffled"
"pcsem" 6 70 5 "shuffled" 0.56 700 556 0.800256597870096 0.2625 0.794285714285714 "Shuffled"
"pcsem" 7 80 5 "shuffled" 0.42 700 567 0.772102536686207 0.3675 0.81 "Shuffled"
"pcsem" 8 90 5 "shuffled" 0.56 700 588 0.787068674443358 0.2775 0.84 "Shuffled"
"pcsem" 9 100 5 "shuffled" 0.44 700 563 0.765892573244937 0.325833333333333 0.804285714285714 "Shuffled"
"pcsem" 10 20 6 "shuffled" 0.44 1000 620 0.807742906264371 0.292559523809524 0.62 "Shuffled"
"pcsem" 11 30 6 "shuffled" 0.34 1000 668 0.795897826927149 0.312714285714286 0.668 "Shuffled"
"pcsem" 12 40 6 "shuffled" 0.37 1000 731 0.78071518814624 0.338571428571429 0.731 "Shuffled"
"pcsem" 13 50 6 "shuffled" 0.4 1000 720 0.79799752553908 0.312738095238095 0.72 "Shuffled"
"pcsem" 14 60 6 "shuffled" 0.28 1000 729 0.772320075573261 0.38047619047619 0.729 "Shuffled"
"pcsem" 15 70 6 "shuffled" 0.22 1000 759 0.776455814703811 0.402809523809524 0.759 "Shuffled"
"pcsem" 16 80 6 "shuffled" 0.32 1000 751 0.782879014699427 0.32747619047619 0.751 "Shuffled"
"pcsem" 17 90 6 "shuffled" 0.26 1000 753 0.789671826936333 0.405190476190476 0.753 "Shuffled"
"pcsem" 18 100 6 "shuffled" 0.28 1000 784 0.791223763190604 0.359047619047619 0.784 "Shuffled"
"pcsem" 19 20 7 "shuffled" 0.33 1400 832 0.815633287205663 0.29894227994228 0.594285714285714 "Shuffled"
"pcsem" 20 30 7 "shuffled" 0.25 1400 902 0.799580738054031 0.33168253968254 0.644285714285714 "Shuffled"
"pcsem" 21 40 7 "shuffled" 0.23 1400 912 0.805742223816587 0.386816017316017 0.651428571428571 "Shuffled"
"pcsem" 22 50 7 "shuffled" 0.21 1400 996 0.824222722590961 0.360663780663781 0.711428571428571 "Shuffled"
"pcsem" 23 60 7 "shuffled" 0.16 1400 1009 0.809925688982967 0.390646825396825 0.720714285714286 "Shuffled"
"pcsem" 24 70 7 "shuffled" 0.16 1400 1026 0.813394613172481 0.390560245310245 0.732857142857143 "Shuffled"
"pcsem" 25 80 7 "shuffled" 0.1 1400 1040 0.817433214465447 0.445275252525253 0.742857142857143 "Shuffled"
"pcsem" 26 90 7 "shuffled" 0.15 1400 1045 0.832065992277525 0.397953823953824 0.746428571428571 "Shuffled"
"pcsem" 27 100 7 "shuffled" 0.2 1400 1035 0.815128306732278 0.391074314574315 0.739285714285714 "Shuffled"
"pcsem" 28 20 8 "shuffled" 0.16 1900 1051 0.816313631804669 0.340522921522922 0.553157894736842 "Shuffled"
"pcsem" 29 30 8 "shuffled" 0.12 1900 1117 0.833537734653949 0.367328338328338 0.587894736842105 "Shuffled"
"pcsem" 30 40 8 "shuffled" 0.09 1900 1228 0.836513068429588 0.416365523365523 0.646315789473684 "Shuffled"
"pcsem" 31 50 8 "shuffled" 0.06 1900 1259 0.844529452595343 0.416081307581308 0.662631578947368 "Shuffled"
"pcsem" 32 60 8 "shuffled" 0.06 1900 1308 0.841354503919899 0.425356199356199 0.688421052631579 "Shuffled"
"pcsem" 33 70 8 "shuffled" 0.1 1900 1338 0.842102125453967 0.440092421467421 0.70421052631579 "Shuffled"
"pcsem" 34 80 8 "shuffled" 0.1 1900 1352 0.81912622462695 0.476914418914419 0.711578947368421 "Shuffled"
"pcsem" 35 90 8 "shuffled" 0.06 1900 1378 0.836111893358817 0.427139083139083 0.725263157894737 "Shuffled"
"pcsem" 36 100 8 "shuffled" 0.07 1900 1378 0.84565882101344 0.483864191364191 0.725263157894737 "Shuffled"
"pcsem" 37 20 9 "shuffled" 0.14 2400 1219 0.841666510172773 0.322746350227 0.507916666666667 "Shuffled"
"pcsem" 38 30 9 "shuffled" 0.11 2400 1335 0.839489737298315 0.322029992496324 0.55625 "Shuffled"
"pcsem" 39 40 9 "shuffled" 0.09 2400 1508 0.842113656262223 0.392568843093611 0.628333333333333 "Shuffled"
"pcsem" 40 50 9 "shuffled" 0.08 2400 1567 0.843403318324598 0.39966634204289 0.652916666666667 "Shuffled"
"pcsem" 41 60 9 "shuffled" 0.09 2400 1612 0.85430650599399 0.39931768807388 0.671666666666667 "Shuffled"
"pcsem" 42 70 9 "shuffled" 0.02 2400 1692 0.84755933747909 0.461181786952298 0.705 "Shuffled"
"pcsem" 43 80 9 "shuffled" 0.03 2400 1663 0.85648862043735 0.440312154348919 0.692916666666667 "Shuffled"
"pcsem" 44 90 9 "shuffled" 0.03 2400 1732 0.842934849838042 0.499879330207117 0.721666666666667 "Shuffled"
"pcsem" 45 100 9 "shuffled" 0.03 2400 1710 0.849476379106415 0.486789742550191 0.7125 "Shuffled"
"pcsem" 46 20 10 "shuffled" 0.14 3000 1453 0.862735581136343 0.285000779158199 0.484333333333333 "Shuffled"
"pcsem" 47 30 10 "shuffled" 0.08 3000 1645 0.855473526164982 0.339568138216385 0.548333333333333 "Shuffled"
"pcsem" 48 40 10 "shuffled" 0.03 3000 1743 0.858607357546072 0.407030514944666 0.581 "Shuffled"
"pcsem" 49 50 10 "shuffled" 0.02 3000 1890 0.866850363403047 0.405942927841366 0.63 "Shuffled"
"pcsem" 50 60 10 "shuffled" 0.07 3000 1927 0.846200138119661 0.417284472642865 0.642333333333333 "Shuffled"
"pcsem" 51 70 10 "shuffled" 0.06 3000 1953 0.858578847534903 0.411332139453105 0.651 "Shuffled"
"pcsem" 52 80 10 "shuffled" 0.03 3000 2034 0.866841061022755 0.450913542777798 0.678 "Shuffled"
"pcsem" 53 90 10 "shuffled" 0 3000 2101 0.850070916442069 0.473555921904855 0.700333333333333 "Shuffled"
"pcsem" 54 100 10 "shuffled" 0.01 3000 2109 0.862472764691054 0.444152571227026 0.703 "Shuffled"
"lavaan" 55 20 5 "complex" 0.83 700 408 0.773592150042039 0.0733333333333333 0.582857142857143 "Complex"
"lavaan" 56 30 5 "complex" 0.91 700 408 0.787058863676843 0.05 0.582857142857143 "Complex"
"lavaan" 57 40 5 "complex" 0.95 700 408 0.764953910045741 0.0433333333333333 0.582857142857143 "Complex"
"lavaan" 58 50 5 "complex" 0.91 700 413 0.750886551922593 0.0416666666666667 0.59 "Complex"
"lavaan" 59 60 5 "complex" 0.92 700 427 0.763728781059941 0.0566666666666667 0.61 "Complex"
"lavaan" 60 70 5 "complex" 0.95 700 432 0.768541058317302 0.0583333333333333 0.617142857142857 "Complex"
"lavaan" 61 80 5 "complex" 0.93 700 432 0.760943821707608 0.055 0.617142857142857 "Complex"
"lavaan" 62 90 5 "complex" 0.86 700 419 0.765144314247717 0.0525 0.598571428571429 "Complex"
"lavaan" 63 100 5 "complex" 0.89 700 417 0.771161132919186 0.04 0.595714285714286 "Complex"
"lavaan" 64 20 6 "complex" 0.87 1000 537 0.771874833255865 0.0507619047619048 0.537 "Complex"
"lavaan" 65 30 6 "complex" 0.88 1000 550 0.80106473973714 0.0328571428571429 0.55 "Complex"
"lavaan" 66 40 6 "complex" 0.83 1000 535 0.783090373407128 0.0687738095238095 0.535 "Complex"
"lavaan" 67 50 6 "complex" 0.87 1000 550 0.783644514666624 0.0693333333333333 0.55 "Complex"
"lavaan" 68 60 6 "complex" 0.88 1000 557 0.767871562984054 0.0688095238095238 0.557 "Complex"
"lavaan" 69 70 6 "complex" 0.93 1000 562 0.78550972566758 0.0523333333333333 0.562 "Complex"
"lavaan" 70 80 6 "complex" 0.88 1000 576 0.78914131552898 0.0717142857142857 0.576 "Complex"
"lavaan" 71 90 6 "complex" 0.91 1000 574 0.768064541451868 0.0524404761904762 0.574 "Complex"
"lavaan" 72 100 6 "complex" 0.9 1000 586 0.782532600752363 0.0494047619047619 0.586 "Complex"
"lavaan" 73 20 7 "complex" 0.81 1400 742 0.772047171335206 0.065783189033189 0.53 "Complex"
"lavaan" 74 30 7 "complex" 0.87 1400 711 0.792226556473291 0.0414938672438672 0.507857142857143 "Complex"
"lavaan" 75 40 7 "complex" 0.87 1400 746 0.785745645505831 0.0609816017316017 0.532857142857143 "Complex"
"lavaan" 76 50 7 "complex" 0.86 1400 758 0.806270809945608 0.0483214285714286 0.541428571428571 "Complex"
"lavaan" 77 60 7 "complex" 0.89 1400 764 0.80046855289097 0.0587157287157287 0.545714285714286 "Complex"
"lavaan" 78 70 7 "complex" 0.89 1400 779 0.79965918110193 0.0490357142857143 0.556428571428571 "Complex"
"lavaan" 79 80 7 "complex" 0.9 1400 795 0.803530975092363 0.0666673881673882 0.567857142857143 "Complex"
"lavaan" 80 90 7 "complex" 0.88 1400 804 0.798090631350367 0.0476349206349206 0.574285714285714 "Complex"
"lavaan" 81 100 7 "complex" 0.87 1400 766 0.801959198842888 0.0567352092352092 0.547142857142857 "Complex"
"lavaan" 82 20 8 "complex" 0.78 1900 1019 0.811960431294015 0.0586915861915862 0.536315789473684 "Complex"
"lavaan" 83 30 8 "complex" 0.79 1900 944 0.826348730756402 0.0592871017871018 0.496842105263158 "Complex"
"lavaan" 84 40 8 "complex" 0.84 1900 981 0.824146639945668 0.0455426795426795 0.516315789473684 "Complex"
"lavaan" 85 50 8 "complex" 0.85 1900 993 0.822729971615513 0.0541163836163836 0.522631578947368 "Complex"
"lavaan" 86 60 8 "complex" 0.86 1900 1019 0.821943189657315 0.0603951048951049 0.536315789473684 "Complex"
"lavaan" 87 70 8 "complex" 0.91 1900 1013 0.825908460979072 0.0435617715617716 0.533157894736842 "Complex"
"lavaan" 88 80 8 "complex" 0.91 1900 1058 0.816309255876635 0.0429351204351204 0.556842105263158 "Complex"
"lavaan" 89 90 8 "complex" 0.93 1900 1094 0.808239927811855 0.0611995781995782 0.575789473684211 "Complex"
"lavaan" 90 100 8 "complex" 0.88 1900 1025 0.835605737768521 0.0614269619269619 0.539473684210526 "Complex"
"lavaan" 91 20 9 "complex" 0.73 2400 1144 0.831905232548539 0.0506178025191183 0.476666666666667 "Complex"
"lavaan" 92 30 9 "complex" 0.88 2400 1247 0.834403024861961 0.053264922298204 0.519583333333333 "Complex"
"lavaan" 93 40 9 "complex" 0.85 2400 1236 0.833547816375073 0.0509262102276808 0.515 "Complex"
"lavaan" 94 50 9 "complex" 0.85 2400 1215 0.842058847560191 0.0522617072470014 0.50625 "Complex"
"lavaan" 95 60 9 "complex" 0.84 2400 1285 0.829864434940417 0.0483599392523541 0.535416666666667 "Complex"
"lavaan" 96 70 9 "complex" 0.84 2400 1324 0.834004252628468 0.0396106548680078 0.551666666666667 "Complex"
"lavaan" 97 80 9 "complex" 0.91 2400 1288 0.835951081520123 0.0574707654316787 0.536666666666667 "Complex"
"lavaan" 98 90 9 "complex" 0.88 2400 1259 0.836018691060451 0.0557547125646971 0.524583333333333 "Complex"
"lavaan" 99 100 9 "complex" 0.91 2400 1358 0.832669363146503 0.0446631295541479 0.565833333333333 "Complex"
"lavaan" 100 20 10 "complex" 0.64 3000 1447 0.84886210332278 0.0463676242600223 0.482333333333333 "Complex"
"lavaan" 101 30 10 "complex" 0.74 3000 1416 0.846900886859482 0.055450490862094 0.472 "Complex"
"lavaan" 102 40 10 "complex" 0.81 3000 1439 0.860885939894523 0.0537109430334999 0.479666666666667 "Complex"
"lavaan" 103 50 10 "complex" 0.83 3000 1576 0.850523249856202 0.0421108476860631 0.525333333333333 "Complex"
"lavaan" 104 60 10 "complex" 0.92 3000 1550 0.848437213755023 0.048198831439944 0.516666666666667 "Complex"
"lavaan" 105 70 10 "complex" 0.9 3000 1547 0.860746195196602 0.0471565150621652 0.515666666666667 "Complex"
"lavaan" 106 80 10 "complex" 0.88 3000 1549 0.852086894268644 0.0445742898966688 0.516333333333333 "Complex"
"lavaan" 107 90 10 "complex" 0.9 3000 1627 0.840969252110168 0.0517793516655443 0.542333333333333 "Complex"
"lavaan" 108 100 10 "complex" 0.88 3000 1556 0.856064731929916 0.0495071929610899 0.518666666666667 "Complex"
"pcsem" 1 20 5 "complex" 0.98 700 386 0.772410088545805 0.0475 0.551428571428571 "Complex"
"pcsem" 2 30 5 "complex" 0.93 700 399 0.755770081513305 0.0716666666666667 0.57 "Complex"
"pcsem" 3 40 5 "complex" 0.96 700 399 0.749702240655997 0.0566666666666667 0.57 "Complex"
"pcsem" 4 50 5 "complex" 0.93 700 425 0.745561597120221 0.0533333333333333 0.607142857142857 "Complex"
"pcsem" 5 60 5 "complex" 0.94 700 415 0.752240087350275 0.0483333333333333 0.592857142857143 "Complex"
"pcsem" 6 70 5 "complex" 0.98 700 437 0.775229529449996 0.0483333333333333 0.624285714285714 "Complex"
"pcsem" 7 80 5 "complex" 0.93 700 422 0.733213305599091 0.04 0.602857142857143 "Complex"
"pcsem" 8 90 5 "complex" 0.93 700 425 0.759794780165161 0.0508333333333333 0.607142857142857 "Complex"
"pcsem" 9 100 5 "complex" 0.95 700 423 0.740602170859929 0.0458333333333333 0.604285714285714 "Complex"
"pcsem" 10 20 6 "complex" 0.92 1000 506 0.784263174930875 0.0619404761904762 0.506 "Complex"
"pcsem" 11 30 6 "complex" 0.95 1000 527 0.762845329554078 0.0493333333333333 0.527 "Complex"
"pcsem" 12 40 6 "complex" 0.92 1000 539 0.769675280097583 0.0570595238095238 0.539 "Complex"
"pcsem" 13 50 6 "complex" 0.95 1000 573 0.759499323152933 0.0610952380952381 0.573 "Complex"
"pcsem" 14 60 6 "complex" 0.94 1000 557 0.755900823059898 0.0611785714285714 0.557 "Complex"
"pcsem" 15 70 6 "complex" 0.97 1000 579 0.762909417265883 0.0471904761904762 0.579 "Complex"
"pcsem" 16 80 6 "complex" 0.95 1000 590 0.780142136402045 0.065952380952381 0.59 "Complex"
"pcsem" 17 90 6 "complex" 0.95 1000 591 0.770636346341633 0.0427619047619048 0.591 "Complex"
"pcsem" 18 100 6 "complex" 0.96 1000 595 0.806419894773101 0.0504285714285714 0.595 "Complex"
"pcsem" 19 20 7 "complex" 0.96 1400 659 0.808105005486257 0.0511269841269841 0.470714285714286 "Complex"
"pcsem" 20 30 7 "complex" 0.96 1400 698 0.789360940067238 0.0601078643578644 0.498571428571429 "Complex"
"pcsem" 21 40 7 "complex" 0.96 1400 722 0.813051728470658 0.0401626984126984 0.515714285714286 "Complex"
"pcsem" 22 50 7 "complex" 0.95 1400 749 0.781371787298707 0.057051948051948 0.535 "Complex"
"pcsem" 23 60 7 "complex" 0.93 1400 769 0.810491214136348 0.0458333333333333 0.549285714285714 "Complex"
"pcsem" 24 70 7 "complex" 0.98 1400 777 0.81520749685825 0.0388495670995671 0.555 "Complex"
"pcsem" 25 80 7 "complex" 0.97 1400 790 0.777759978582377 0.0514451659451659 0.564285714285714 "Complex"
"pcsem" 26 90 7 "complex" 0.95 1400 804 0.801460234350925 0.0495840548340548 0.574285714285714 "Complex"
"pcsem" 27 100 7 "complex" 0.92 1400 817 0.798895575496455 0.0673917748917749 0.583571428571429 "Complex"
"pcsem" 28 20 8 "complex" 0.95 1900 873 0.836388967764189 0.0589184149184149 0.459473684210526 "Complex"
"pcsem" 29 30 8 "complex" 0.95 1900 920 0.813270517160305 0.0472688422688423 0.484210526315789 "Complex"
"pcsem" 30 40 8 "complex" 0.95 1900 943 0.840918316941034 0.0488584193584194 0.496315789473684 "Complex"
"pcsem" 31 50 8 "complex" 0.95 1900 1009 0.822252221951592 0.0487412587412587 0.531052631578947 "Complex"
"pcsem" 32 60 8 "complex" 0.95 1900 1016 0.834437625025729 0.0597219447219447 0.534736842105263 "Complex"
"pcsem" 33 70 8 "complex" 0.96 1900 1045 0.826774342593701 0.0518172383172383 0.55 "Complex"
"pcsem" 34 80 8 "complex" 0.94 1900 1082 0.822574773708784 0.0622509712509713 0.569473684210526 "Complex"
"pcsem" 35 90 8 "complex" 0.92 1900 1103 0.82585024942179 0.0611000666000666 0.580526315789474 "Complex"
"pcsem" 36 100 8 "complex" 0.96 1900 1075 0.835199916704214 0.0539336774336774 0.565789473684211 "Complex"
"pcsem" 37 20 9 "complex" 0.98 2400 1007 0.843133623751939 0.052552085341559 0.419583333333333 "Complex"
"pcsem" 38 30 9 "complex" 0.98 2400 1143 0.846502726588943 0.0533849263052049 0.47625 "Complex"
"pcsem" 39 40 9 "complex" 0.95 2400 1193 0.835795367645783 0.0587114066274283 0.497083333333333 "Complex"
"pcsem" 40 50 9 "complex" 0.99 2400 1222 0.840308993082083 0.0520518386841916 0.509166666666667 "Complex"
"pcsem" 41 60 9 "complex" 0.95 2400 1278 0.845779948760641 0.0452317119155354 0.5325 "Complex"
"pcsem" 42 70 9 "complex" 0.97 2400 1294 0.843752253010187 0.0319552538964304 0.539166666666667 "Complex"
"pcsem" 43 80 9 "complex" 0.97 2400 1256 0.838964426501907 0.0437847626229979 0.523333333333333 "Complex"
"pcsem" 44 90 9 "complex" 0.93 2400 1330 0.8456023714859 0.0640737283442392 0.554166666666667 "Complex"
"pcsem" 45 100 9 "complex" 0.92 2400 1329 0.851709444005831 0.0599907399532013 0.55375 "Complex"
"pcsem" 46 20 10 "complex" 0.95 3000 1238 0.852226638702859 0.0478358670838143 0.412666666666667 "Complex"
"pcsem" 47 30 10 "complex" 0.93 3000 1392 0.844263284077402 0.0491787873591986 0.464 "Complex"
"pcsem" 48 40 10 "complex" 0.96 3000 1435 0.84675681864597 0.0360399361138256 0.478333333333333 "Complex"
"pcsem" 49 50 10 "complex" 0.95 3000 1525 0.847374677555351 0.0447154313029666 0.508333333333333 "Complex"
"pcsem" 50 60 10 "complex" 0.97 3000 1489 0.840030871214798 0.0487613078703501 0.496333333333333 "Complex"
"pcsem" 51 70 10 "complex" 0.97 3000 1557 0.852510403413932 0.0368786659938228 0.519 "Complex"
"pcsem" 52 80 10 "complex" 0.94 3000 1568 0.849236796419964 0.0549269791059063 0.522666666666667 "Complex"
"pcsem" 53 90 10 "complex" 0.96 3000 1538 0.854196796447643 0.0591030831441284 0.512666666666667 "Complex"
"pcsem" 54 100 10 "complex" 0.93 3000 1653 0.847490658497331 0.0563427629332125 0.551 "Complex"
"lavaan" 55 20 5 "simple" 0.3 700 498 0.804187788614575 0.498333333333333 0.711428571428571 "Simple"
"lavaan" 56 30 5 "simple" 0.23 700 517 0.815517615607419 0.45 0.738571428571429 "Simple"
"lavaan" 57 40 5 "simple" 0.24 700 533 0.813982266406488 0.5175 0.761428571428571 "Simple"
"lavaan" 58 50 5 "simple" 0.19 700 550 0.821845334629863 0.545 0.785714285714286 "Simple"
"lavaan" 59 60 5 "simple" 0.21 700 550 0.801145334995864 0.579166666666667 0.785714285714286 "Simple"
"lavaan" 60 70 5 "simple" 0.24 700 572 0.814347947019901 0.548333333333333 0.817142857142857 "Simple"
"lavaan" 61 80 5 "simple" 0.18 700 579 0.822375342875888 0.529166666666667 0.827142857142857 "Simple"
"lavaan" 62 90 5 "simple" 0.11 700 564 0.802426161721514 0.610833333333333 0.805714285714286 "Simple"
"lavaan" 63 100 5 "simple" 0.15 700 597 0.816633348590402 0.611666666666667 0.852857142857143 "Simple"
"lavaan" 64 20 6 "simple" 0.19 1000 732 0.824444169422862 0.404047619047619 0.732 "Simple"
"lavaan" 65 30 6 "simple" 0.14 1000 720 0.843690281617068 0.40427380952381 0.72 "Simple"
"lavaan" 66 40 6 "simple" 0.13 1000 773 0.831021536534068 0.489666666666667 0.773 "Simple"
"lavaan" 67 50 6 "simple" 0.06 1000 743 0.830852345801757 0.466 0.743 "Simple"
"lavaan" 68 60 6 "simple" 0.07 1000 779 0.830880644256487 0.512833333333333 0.779 "Simple"
"lavaan" 69 70 6 "simple" 0.12 1000 816 0.817443660127287 0.557738095238095 0.816 "Simple"
"lavaan" 70 80 6 "simple" 0.08 1000 797 0.821948338763325 0.550809523809524 0.797 "Simple"
"lavaan" 71 90 6 "simple" 0.09 1000 808 0.832137400940962 0.542142857142857 0.808 "Simple"
"lavaan" 72 100 6 "simple" 0.06 1000 796 0.81751088788307 0.585404761904762 0.796 "Simple"
"lavaan" 73 20 7 "simple" 0.14 1400 908 0.865544365828102 0.396090548340548 0.648571428571429 "Simple"
"lavaan" 74 30 7 "simple" 0.09 1400 972 0.840310845781331 0.40299531024531 0.694285714285714 "Simple"
"lavaan" 75 40 7 "simple" 0.07 1400 999 0.859791785765665 0.441362193362193 0.713571428571429 "Simple"
"lavaan" 76 50 7 "simple" 0.06 1400 986 0.850003902821924 0.479837662337662 0.704285714285714 "Simple"
"lavaan" 77 60 7 "simple" 0.08 1400 1057 0.850200511736217 0.521503246753247 0.755 "Simple"
"lavaan" 78 70 7 "simple" 0.04 1400 1066 0.862681821060954 0.487675324675325 0.761428571428571 "Simple"
"lavaan" 79 80 7 "simple" 0.05 1400 1070 0.847056495816791 0.504812049062049 0.764285714285714 "Simple"
"lavaan" 80 90 7 "simple" 0.06 1400 1101 0.86319719118258 0.500042207792208 0.786428571428571 "Simple"
"lavaan" 81 100 7 "simple" 0.06 1400 1098 0.848331038251028 0.528363275613276 0.784285714285714 "Simple"
"lavaan" 82 20 8 "simple" 0.05 1900 1237 0.868999917546822 0.340804806304806 0.651052631578947 "Simple"
"lavaan" 83 30 8 "simple" 0.1 1900 1303 0.854508515878855 0.402634490509491 0.685789473684211 "Simple"
"lavaan" 84 40 8 "simple" 0.02 1900 1303 0.859178084091828 0.435943611943612 0.685789473684211 "Simple"
"lavaan" 85 50 8 "simple" 0.01 1900 1354 0.864209530156233 0.459801809301809 0.712631578947368 "Simple"
"lavaan" 86 60 8 "simple" 0.05 1900 1256 0.885377434601081 0.459417304917305 0.661052631578947 "Simple"
"lavaan" 87 70 8 "simple" 0.04 1900 1393 0.864931884332857 0.476733988233988 0.733157894736842 "Simple"
"lavaan" 88 80 8 "simple" 0.02 1900 1324 0.879046670464332 0.48892513042513 0.696842105263158 "Simple"
"lavaan" 89 90 8 "simple" 0.03 1900 1407 0.86095655760355 0.532949883449883 0.740526315789474 "Simple"
"lavaan" 90 100 8 "simple" 0.04 1900 1399 0.864355620090904 0.507312243312243 0.736315789473684 "Simple"
"lavaan" 91 20 9 "simple" 0.05 2400 1486 0.866285185102407 0.313004016923909 0.619166666666667 "Simple"
"lavaan" 92 30 9 "simple" 0.05 2400 1553 0.869377160360942 0.355771667573912 0.647083333333333 "Simple"
"lavaan" 93 40 9 "simple" 0.01 2400 1620 0.874981103631353 0.407216698892783 0.675 "Simple"
"lavaan" 94 50 9 "simple" 0.02 2400 1613 0.873606405319006 0.42551786139557 0.672083333333333 "Simple"
"lavaan" 95 60 9 "simple" 0.01 2400 1672 0.866765743312396 0.442831228240284 0.696666666666667 "Simple"
"lavaan" 96 70 9 "simple" 0 2400 1668 0.880192373210411 0.412800684781335 0.695 "Simple"
"lavaan" 97 80 9 "simple" 0 2400 1706 0.87597608579673 0.478865909589207 0.710833333333333 "Simple"
"lavaan" 98 90 9 "simple" 0.01 2400 1760 0.878660629971831 0.473451365026442 0.733333333333333 "Simple"
"lavaan" 99 100 9 "simple" 0 2400 1721 0.865604036323575 0.497414757198426 0.717083333333333 "Simple"
"lavaan" 100 20 10 "simple" 0.01 3000 1852 0.876966798822944 0.32680103188815 0.617333333333333 "Simple"
"lavaan" 101 30 10 "simple" 0.04 3000 1858 0.895349812381453 0.315759002929662 0.619333333333333 "Simple"
"lavaan" 102 40 10 "simple" 0.01 3000 1920 0.878220187623442 0.385384113267742 0.64 "Simple"
"lavaan" 103 50 10 "simple" 0.02 3000 1896 0.88037643436985 0.394989350862416 0.632 "Simple"
"lavaan" 104 60 10 "simple" 0.02 3000 2045 0.899660358593524 0.412473304245074 0.681666666666667 "Simple"
